therapy,region,forecast_origin_month_index,target_month_index,horizon_months,actual_sales_units,target_market_regime,target_supply_constrained,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_patient_driver_index,origin_patient_driver_index,driver_growth_ratio,access_change_vs_origin,competitor_pressure_change_vs_origin,naive_prediction,seasonal_naive_prediction,historical_xgboost_prediction,patient_driver_prediction,hybrid_xgboost_prediction
Therapy B,South,112,118,6,204.21960538680963,epidemiology_change,0,0.55,164.20185718023373,49.26055715407012,0.9914642225944056,17.691591034098042,15.756720738491868,1.1145866762386039,0.0,0.0,211.7439505296146,245.6789818471273,187.07022,221.50376310447885,197.21881
Therapy B,West,112,118,6,235.4950120466522,epidemiology_change,0,0.6,186.09543813759828,55.82863144127949,1.078252907810606,20.855728184731984,18.57480676392254,1.1157608706329047,0.0,0.0,244.46474406059792,284.46001677405764,220.13232,255.87602575826418,240.54971
Therapy C,East,112,118,6,1005.4898718609472,epidemiology_change,0,0.66,163.33763687928518,114.33634581549964,0.0,75.46198823822976,67.20896231149872,1.120767936533154,0.0,0.0,975.5801356918856,970.2281693890164,905.8146,993.4414858974262,996.3315
Therapy C,North,112,118,6,1562.2427278328817,epidemiology_change,0,0.76,243.9981983011544,170.7987388108081,0.0,129.80704149621414,115.61047837945046,1.1216090061683772,0.0,0.0,1516.061908765154,1507.7547226529075,1470.1033,1543.8207857351513,1495.9207
Therapy C,South,112,118,6,1028.0372130548003,epidemiology_change,0,0.7,164.20185718023373,114.9413000261636,0.0,80.45891001831451,71.65938742527922,1.120891967548848,0.0,0.0,997.541883179174,992.0856434743152,919.5512,1015.8088523097268,1006.4295
Therapy C,West,112,118,6,1174.2677247243191,epidemiology_change,0,0.72,186.09543813759828,130.26680669631878,0.0,93.79210082134952,83.53437162718261,1.121159100965731,0.0,0.0,1139.4762750704638,1133.237393208638,1149.288,1160.3409716071665,1172.4907
Therapy D,East,112,118,6,174.0592685834941,epidemiology_change,0,0.5,163.33763687928518,49.00129106378555,1.1246755373782051,14.856298693999726,13.231514863632464,1.1131430217292906,0.0,0.0,145.4726686265165,74.36078840022199,167.20053,136.4813841276387,169.33691
Therapy D,North,112,118,6,300.3433531430651,epidemiology_change,0,0.65,243.9981983011544,73.19945949034633,1.2244725411997668,27.188658008550032,24.215125178362694,1.1173266517550284,0.0,0.0,252.74192902282,132.0891480220297,290.9399,237.45381135155915,306.0335
Therapy D,South,112,118,6,201.5721346353606,epidemiology_change,0,0.55,164.20185718023373,49.26055715407012,0.9914642225944056,17.691591034098042,15.756720738491868,1.1145866762386039,0.0,0.0,169.4629473807546,88.44732874877113,184.48984,159.1986622850783,195.60068
Therapy D,West,112,118,6,232.02163374898367,epidemiology_change,0,0.6,186.09543813759828,55.82863144127949,1.078252907810606,20.855728184731984,18.57480676392254,1.1157608706329047,0.0,0.0,195.201418919716,102.11227218453688,212.40375,183.40459170580107,230.08327
Therapy A,East,114,120,6,91.85217069067777,epidemiology_change,0,0.55,163.47346886781216,49.042040660343645,1.22,15.455599114107299,13.76527179594544,1.1134818164956803,0.0,0.0,94.91969498604416,133.7471323591862,104.5392,102.19233911292045,108.03459
Therapy A,North,114,120,6,159.08904372242878,epidemiology_change,0,0.74,244.20110781487995,73.26033234446398,1.33,28.976659252205835,25.80757869043298,1.1176459227362663,0.0,0.0,165.19369875636772,235.84335378665216,139.64789,178.35037674440844,153.41898
Therapy A,South,114,120,6,103.61054050386235,epidemiology_change,0,0.6,164.33840785653075,49.301522356959225,1.1,18.192261749717954,16.202634768086995,1.1147916843535552,0.0,0.0,107.642882414991,153.9101278799271,108.93147,116.25585573449393,119.28668
Therapy A,West,114,120,6,117.95560726394842,epidemiology_change,0,0.65,186.2501955707349,55.87505867122046,1.2,21.064897119050116,18.7610995896422,1.1158213006001945,0.0,0.0,122.62512399380223,175.65802392273184,110.4951,132.4939921253272,127.632416
Therapy B,East,114,120,6,249.36362890620492,epidemiology_change,0,0.72,163.47346886781216,49.042040660343645,0.9046755373782052,24.129751384340338,21.49076096771033,1.1166630083063676,0.0,0.0,252.0020908650166,282.3615833492012,236.1398,261.9687647743167,251.08638
Therapy B,North,114,120,6,317.274075816526,epidemiology_change,0,0.68,244.20110781487995,73.26033234446398,1.194472541199767,28.99025162221324,25.819684508274243,1.1176482363947156,0.0,0.0,324.4722285827949,375.01814181792855,290.9161,339.4137981673998,309.8566
Therapy B,South,114,120,6,203.12872191241053,epidemiology_change,0,0.55,164.33840785653075,49.301522356959225,0.9914642225944056,17.706303405577646,15.76982406698042,1.1145866762386045,0.0,0.0,207.4847820881816,239.3964377087865,187.08575,216.97127261064088,193.41104
Therapy B,West,114,120,6,234.15900703537545,epidemiology_change,0,0.6,186.2501955707349,55.87505867122046,1.078252907810606,20.873071860602625,18.59025361981842,1.1157608706329047,0.0,0.0,239.45280275257625,277.0430053528135,220.9143,250.53819772412066,232.64671
Therapy C,East,114,120,6,1017.7831386038584,epidemiology_change,0,0.66,163.47346886781216,114.4314282074685,0.0,75.52474261692922,67.26485345313654,1.1207679365331538,0.0,0.0,976.4369328737898,971.155035706122,941.7536,994.330167637135,1022.5065
Therapy C,North,114,120,6,1581.2700552724143,epidemiology_change,0,0.76,244.20110781487995,170.94077547041596,0.0,129.91498935751613,115.70662034325542,1.1216090061683774,0.0,0.0,1517.3924924458,1509.192711396343,1474.6699,1545.2005775370953,1497.794
Therapy C,South,114,120,6,1040.5847987718405,epidemiology_change,0,0.7,164.33840785653075,115.03688549957153,0.0,80.52581984970006,71.71897955160459,1.1208919675488487,0.0,0.0,998.4164956029376,993.02947436759,997.2302,1016.7155104876807,1045.6656
Therapy C,West,114,120,6,1188.5896543316971,epidemiology_change,0,0.72,186.2501955707349,130.3751368995144,0.0,93.87009856765036,83.6038390201562,1.1211591009657311,0.0,0.0,1140.4759054461583,1134.317031641819,1158.4403,1161.3774227266956,1168.5747
Therapy D,East,114,120,6,182.55554979740893,epidemiology_change,0,0.5,163.47346886781216,49.042040660343645,1.1246755373782051,14.86865322925756,13.242518224581538,1.1131430217292904,0.0,0.0,154.4245955113037,87.57658626544335,175.72864,145.97583156483748,177.39557
Therapy D,North,114,120,6,314.50208065636286,epidemiology_change,0,0.65,244.20110781487995,73.26033234446398,1.2244725411997668,27.211268164746986,24.235262537199578,1.1173266517550284,0.0,0.0,267.65964540203146,154.8406896227202,288.7237,253.3868861791607,301.67883
Therapy D,South,114,120,6,211.12986643103,epidemiology_change,0,0.55,164.33840785653075,49.301522356959225,0.9914642225944056,17.706303405577646,15.76982406698042,1.1145866762386045,0.0,0.0,179.5099792447919,103.69977206304829,196.24258,169.92070293375605,201.89195
Therapy D,West,114,120,6,242.98033825717232,epidemiology_change,0,0.6,186.2501955707349,55.87505867122046,1.078252907810606,20.873071860602625,18.59025361981842,1.1157608706329047,0.0,0.0,206.7259716583233,119.66239895593556,219.62561,195.71215712382235,227.64867
Therapy A,East,115,121,6,91.5047066774768,epidemiology_change,0,0.55,163.54142721553987,49.06242816466196,1.22,15.462024236093217,15.423513530625472,1.0023263897376162,0.0,0.0,94.27154957581944,132.27736307319554,104.84274,101.15976041088615,103.23007
Therapy A,North,115,121,6,158.39600845411098,epidemiology_change,0,0.74,244.30262584049785,73.29078775214934,1.33,28.988705279607625,28.916504158081242,1.0024029522356226,0.0,0.0,163.9045489467788,232.9996765827448,142.21895,176.37532695784822,157.23137
Therapy A,South,115,121,6,103.15273525305868,epidemiology_change,0,0.6,164.40672577223586,49.32201773167076,1.1,18.199824542986512,18.154494897149874,1.002350533757791,0.0,0.0,106.7913144412068,152.0344541962374,111.98223,114.95543614107608,116.46282
Therapy A,West,115,121,6,117.42544102284036,epidemiology_change,0,0.65,186.32762254186727,55.89828676256018,1.2,21.073654109485194,21.02116672011446,1.0023694730888433,0.0,0.0,121.63891348267286,173.48883651686305,114.04581,130.99354775823497,120.99009
Therapy B,East,115,121,6,249.1753582268255,epidemiology_change,0,0.72,163.54142721553987,49.06242816466196,0.9046755373782052,24.139782480190433,24.079658395597423,1.0023849305102124,0.0,0.0,251.35395576977527,279.5237574915151,233.51668,260.7871940252982,242.91469
Therapy B,North,115,121,6,316.54696195751774,epidemiology_change,0,0.68,244.30262584049785,73.29078775214934,1.194472541199767,29.00230330016502,28.930068310539827,1.002402994619894,0.0,0.0,322.8843227850486,370.1679551317198,296.6623,337.0477346307109,306.427
Therapy B,South,115,121,6,202.6968062422411,epidemiology_change,0,0.55,164.40672577223586,49.32201773167076,0.9914642225944056,17.713664178748623,17.669545394977092,1.002346758633456,0.0,0.0,206.5171201047092,236.32620934469327,188.68896,215.50469366463068,186.40652
Therapy B,West,115,121,6,233.6258583385745,epidemiology_change,0,0.6,186.32762254186727,55.89828676256018,1.078252907810606,20.881749106430167,20.829739687921315,1.0023683624523836,0.0,0.0,238.283786187649,273.41994353254904,215.18414,248.78834495512973,226.98967
Therapy C,East,115,121,6,1023.4289486516408,epidemiology_change,0,0.66,163.54142721553987,114.4789990508779,0.0,75.55613937357941,75.36795442539497,1.0024599889402457,0.0,0.0,984.2996109115338,971.6118918808304,974.9105,1000.3530083712672,1008.3086
Therapy C,North,115,121,6,1590.0182749523242,epidemiology_change,0,0.76,244.30262584049785,171.01183808834847,0.0,129.96899694714483,129.64528785932143,1.0024753014245427,0.0,0.0,1529.513887102008,1509.9016226647402,1487.3882,1554.4765695326275,1493.7693
Therapy C,South,115,121,6,1046.350161131619,epidemiology_change,0,0.7,164.40672577223586,115.08470804056508,0.0,80.55929562839555,80.35864949957939,1.0024622484596661,0.0,0.0,1006.4281472337882,993.4948892871524,1043.2698,1022.8495712612836,1025.1047
Therapy C,West,115,121,6,1195.171743474609,epidemiology_change,0,0.72,186.32762254186727,130.42933577930708,0.0,93.90912176110109,93.67522570236682,1.0024671132657692,0.0,0.0,1149.613259621461,1134.8493385644474,1160.5481,1168.3722093713993,1147.7949
Therapy D,East,115,121,6,186.49583641830287,epidemiology_change,0,0.5,163.54142721553987,49.06242816466196,1.1246755373782051,14.874834349126093,14.837786136307782,1.0023201358744547,0.0,0.0,159.6767264281446,94.15113314008072,189.5023,151.31980507028263,181.29079
Therapy D,North,115,121,6,321.07356665814274,epidemiology_change,0,0.65,244.30262584049785,73.29078775214934,1.2244725411997668,27.22258029286697,27.154777995074465,1.0023971018115283,0.0,0.0,276.3991781889464,166.109185940724,306.9662,262.32469707597556,297.0995
Therapy D,South,115,121,6,215.56601633963515,epidemiology_change,0,0.55,164.40672577223586,49.32201773167076,0.9914642225944056,17.713664178748623,17.669545394977092,1.002346758633456,0.0,0.0,185.40931446609608,111.25617681388526,206.42488,175.94800941745223,200.98071
Therapy D,West,115,121,6,248.0668627991442,epidemiology_change,0,0.6,186.32762254186727,55.89828676256018,1.078252907810606,20.881749106430167,20.829739687921315,1.0023683624523836,0.0,0.0,213.4899758783887,128.3526427126971,228.69368,202.62674816419977,230.23108
Therapy A,East,118,124,6,90.67170815156275,epidemiology_change,0,0.55,163.7454718134696,49.12364154404088,1.22,15.481315632604483,15.442756878752016,1.002326389737616,0.0,0.0,92.67204352205796,117.58579450412508,110.221,98.40760703135544,101.02919
Therapy A,North,118,124,6,156.73037597029125,epidemiology_change,0,0.74,244.6074332028373,73.38222996085119,1.33,29.02487341641547,28.952582212216683,1.0024029522356226,0.0,0.0,160.72220884750274,206.41098224021752,143.20787,171.12356177731363,149.32687
Therapy A,South,118,124,6,102.05225554451428,epidemiology_change,0,0.6,164.61184997121282,49.383554991363845,1.1,18.222531791813257,18.17714558985187,1.002350533757791,0.0,0.0,104.68930070410968,134.6307981782967,114.75637,111.4988497524999,111.08685
Therapy A,West,118,124,6,116.15076986566406,epidemiology_change,0,0.65,186.5600966340412,55.96802899021236,1.2,21.099946929310065,21.04739405336237,1.0023694730888433,0.0,0.0,119.20479080374206,153.55216354775246,117.88864,127.00725418917762,119.99148
Therapy B,East,118,124,6,248.93195537394365,epidemiology_change,0,0.72,163.7454718134696,49.12364154404088,0.9046755373782052,24.169900795128395,24.109701695935875,1.0023849305102122,0.0,0.0,249.93284842806577,271.1619350241993,214.84393,257.7675403346702,225.62204
Therapy B,North,118,124,6,314.98431518614086,epidemiology_change,0,0.68,244.6074332028373,73.38222996085119,1.194472541199767,29.038488402720837,28.966163288167262,1.0024029946198942,0.0,0.0,319.09328079084366,356.07151419543175,275.05594,330.92088985181726,299.76804
Therapy B,South,118,124,6,201.78551151739669,epidemiology_change,0,0.55,164.61184997121282,49.383554991363845,0.9914642225944056,17.735764863246448,17.691591034098042,1.002346758633456,0.0,0.0,204.21960538680963,227.4101655976676,177.67624,211.71236098240092,177.89705
Therapy B,West,118,124,6,232.4836159773116,epidemiology_change,0,0.6,186.5600966340412,55.96802899021236,1.078252907810606,20.907802493471213,20.855728184731984,1.0023683624523836,0.0,0.0,235.4950120466522,262.90731500237354,206.59457,244.25825655018502,207.04724
Therapy C,East,118,124,6,1038.5538322897323,epidemiology_change,0,0.66,163.7454718134696,114.62183026942871,0.0,75.65040797782295,75.46198823822976,1.0024599889402452,0.0,0.0,1005.4898718609472,972.9601534458444,1034.0815,1016.688216014514,1029.6617
Therapy C,North,118,124,6,1613.4842617476193,epidemiology_change,0,0.76,244.6074332028373,171.22520324198612,0.0,130.13115446390947,129.80704149621414,1.002475301424543,0.0,0.0,1562.2427278328817,1511.9941595297823,1493.2705,1579.6854596973803,1489.6453
Therapy C,South,118,124,6,1061.8037851554925,epidemiology_change,0,0.7,164.61184997121282,115.22829497984895,0.0,80.65980648589426,80.45891001831451,1.0024622484596664,0.0,0.0,1028.0372130548003,994.8690902234424,1059.481,1039.5007801628162,1043.3644
Therapy C,West,118,124,6,1212.8190007133908,epidemiology_change,0,0.72,186.5600966340412,130.59206764382884,0.0,94.02628870355676,93.79210082134952,1.0024671132657694,0.0,0.0,1174.2677247243191,1136.4207827474454,1188.5624,1187.3674150920508,1166.4312
Therapy D,East,118,124,6,197.1749635259515,epidemiology_change,0,0.5,163.7454718134696,49.12364154404088,1.1246755373782051,14.893393130504702,14.856298693999726,1.0023201358744545,0.0,0.0,174.0592685834941,113.13432884547063,198.8635,166.15116272302512,192.57141
Therapy D,North,118,124,6,338.9054214455876,epidemiology_change,0,0.65,244.6074332028373,73.38222996085119,1.2244725411997668,27.25654490076505,27.188658008550032,1.0023971018115285,0.0,0.0,300.3433531430651,198.4300871226729,336.73993,287.1247831411046,320.16147
Therapy D,South,118,124,6,227.60409587767668,epidemiology_change,0,0.55,164.61184997121282,49.383554991363845,0.9914642225944056,17.735764863246448,17.691591034098042,1.002346758633456,0.0,0.0,201.5721346353606,132.9446695086329,222.96066,192.6730838155854,215.97366
Therapy D,West,118,124,6,261.87046204388395,epidemiology_change,0,0.6,186.5600966340412,55.96802899021236,1.078252907810606,20.907802493471213,20.855728184731984,1.0023683624523836,0.0,0.0,232.02163374898367,153.2796408698611,257.54715,221.81250791495222,253.48242
Therapy A,East,121,127,6,90.09203300666364,epidemiology_change,0,0.55,163.94977099030723,49.18493129709217,1.22,15.500631098278596,15.462024236093217,1.0023263897376156,0.0,0.0,91.5047066774768,106.79512025205725,93.59462,96.15912535136644,95.60661
Therapy A,North,121,127,6,155.56425944162842,epidemiology_change,0,0.74,244.912620862064,73.47378625861917,1.33,29.06108667887164,28.988705279607625,1.0024029522356226,0.0,0.0,158.39600845411098,186.8208618159898,143.77048,166.84552348607525,150.80899
Therapy A,South,121,127,6,101.28143284378804,epidemiology_change,0,0.6,164.81723009607606,49.44516902882282,1.1,18.24526737163562,18.199824542986512,1.0023505337577903,0.0,0.0,103.15273525305868,121.80522144670432,98.48426,108.68312676353119,105.484985
Therapy A,West,121,127,6,115.2574450817607,epidemiology_change,0,0.65,186.79286077555287,56.03785823266586,1.2,21.126272553715033,21.073654109485194,1.0023694730888428,0.0,0.0,117.42544102284036,138.85639726428832,108.65442,123.76224998027755,116.159134
Therapy B,East,121,127,6,249.0704360919566,epidemiology_change,0,0.72,163.94977099030723,49.18493129709217,0.9046755373782052,24.200056687575405,24.139782480190433,1.002384930510212,0.0,0.0,249.1753582268255,263.2073377801251,214.96407,255.59374536329136,229.23055
Therapy B,North,121,127,6,314.1752992546028,epidemiology_change,0,0.68,244.912620862064,73.47378625861917,1.194472541199767,29.074718652092514,29.00230330016502,1.002402994619894,0.0,0.0,316.54696195751774,342.87449832633354,267.67,326.2811096545369,290.74786
Therapy B,South,121,127,6,201.34159271659263,epidemiology_change,0,0.55,164.81723009607606,49.44516902882282,0.9914642225944056,17.757893121951973,17.713664178748623,1.0023467586334551,0.0,0.0,202.6968062422411,219.0777401433572,176.70914,208.85060827042201,178.41072
Therapy B,West,121,127,6,231.89817980301405,epidemiology_change,0,0.6,186.79286077555287,56.03785823266586,1.078252907810606,20.93388838636092,20.881749106430167,1.0023683624523838,0.0,0.0,233.6258583385745,253.09564152172652,205.34387,240.8283103719507,214.99713
Therapy C,East,121,127,6,1051.2750786563288,epidemiology_change,0,0.66,163.94977099030723,114.76483969321504,0.0,75.74479419752193,75.55613937357941,1.0024599889402452,0.0,0.0,1023.4289486516408,974.280829657933,1062.4718,1031.1870777709503,1055.3818
Therapy C,North,121,127,6,1633.254460588812,epidemiology_change,0,0.76,244.912620862064,171.43883460344475,0.0,130.29351429861802,129.96899694714483,1.0024753014245429,0.0,0.0,1590.0182749523242,1514.044410889667,1489.4193,1602.1275088576604,1501.6289
Therapy C,South,121,127,6,1074.8109972354762,epidemiology_change,0,0.7,164.81723009607606,115.37206106725324,0.0,80.76044274707726,80.55929562839555,1.0024622484596661,0.0,0.0,1046.350161131619,996.2160382550306,1062.5154,1054.298279115402,1058.1438
Therapy C,West,121,127,6,1227.677559553234,epidemiology_change,0,0.72,186.79286077555287,130.755002542887,0.0,94.14360183087865,93.90912176110109,1.0024671132657694,0.0,0.0,1195.171743474609,1137.9607269109438,1238.5791,1204.2583737807963,1206.1389
Therapy D,East,121,127,6,144.41228376126716,limited_supply,1,0.5,163.94977099030723,49.18493129709217,1.1246755373782051,14.911975066989319,14.874834349126093,1.0023201358744542,0.0,0.0,186.49583641830287,130.32561554234314,206.81662,179.2961195478945,201.69458
Therapy D,North,121,127,6,354.1798732847252,epidemiology_change,0,0.65,244.912620862064,73.47378625861917,1.2244725411997668,27.290551885049826,27.22258029286697,1.002397101811528,0.0,0.0,321.07356665814274,227.3983534670528,345.72177,309.11306372323287,342.37653
Therapy D,South,121,127,6,237.91638357837945,epidemiology_change,0,0.55,164.81723009607606,49.44516902882282,0.9914642225944056,17.757893121951973,17.713664178748623,1.0023467586334551,0.0,0.0,215.56601633963515,152.41085005619402,238.2176,207.50111346387777,229.67549
Therapy D,West,121,127,6,273.69625589302865,epidemiology_change,0,0.6,186.79286077555287,56.03785823266586,1.078252907810606,20.93388838636092,20.881749106430167,1.0023683624523838,0.0,0.0,248.0668627991442,175.63310300156297,269.11426,238.82197991015846,262.72134
Therapy A,East,123,129,6,89.81391501976171,epidemiology_change,0,0.55,164.08611203109638,49.22583360932891,1.22,15.513521461980007,15.474882494231194,1.0023263897376158,0.0,0.0,90.91758230962505,101.27315899615336,87.393814,94.8487181445125,94.9482
Therapy A,North,123,129,6,155.000170591984,epidemiology_change,0,0.74,245.1162908118848,73.53488724356544,1.33,29.085253951447434,29.01281235963023,1.002402952235623,0.0,0.0,157.222853344152,176.773982325714,139.63736,164.36525581463212,150.56827
Therapy A,South,123,129,6,100.9083020690649,epidemiology_change,0,0.6,164.95429251803338,49.48628775541001,1.1,18.260440181746294,18.21495956272689,1.0023505337577907,0.0,0.0,102.37767618374858,115.22656005591824,97.546074,107.05248616332855,104.878075
Therapy A,West,123,129,6,114.82466777383,epidemiology_change,0,0.65,186.9481981871045,56.08445945613136,1.2,21.14384121496153,21.091179013101474,1.0023694730888435,0.0,0.0,116.52775468533144,131.317220119445,109.068794,121.8843763694968,115.9404
Therapy B,East,123,129,6,249.3195441437128,epidemiology_change,0,0.72,164.08611203109638,49.22583360932891,0.9046755373782052,24.220181515417554,24.159857183850534,1.002384930510212,0.0,0.0,248.9645613846974,258.37748168157,218.78465,254.41377171617955,225.12312
Therapy B,North,123,129,6,313.95788677350026,epidemiology_change,0,0.68,245.1162908118848,73.53488724356544,1.194472541199767,29.098897261051434,29.026421688335628,1.0024029946198945,0.0,0.0,315.4108433595658,334.9238574345916,284.18094,323.7288681888234,292.3749
Therapy B,South,123,129,6,201.2446455546797,epidemiology_change,0,0.55,164.95429251803338,49.48628775541001,0.9914642225944056,17.772660630414133,17.728394906310672,1.0023467586334553,0.0,0.0,202.0306903888629,214.064890102772,181.35486,207.28156215771287,179.62595
Therapy B,West,123,129,6,231.74562353850305,epidemiology_change,0,0.6,186.9481981871045,56.08445945613136,1.078252907810606,20.951297060451285,20.89911442136456,1.0023683624523838,0.0,0.0,232.79464114156548,247.19593375426297,209.5152,238.9444926072228,212.67775
Therapy C,East,123,129,6,1058.6062806451764,epidemiology_change,0,0.66,164.08611203109638,114.86027842176746,0.0,75.80778375836653,75.61897204859919,1.0024599889402455,0.0,0.0,1033.798843367699,975.1490818716348,1071.2748,1039.33293982312,1053.202
Therapy C,North,123,129,6,1644.661658244136,epidemiology_change,0,0.76,245.1162908118848,171.58140356831936,0.0,130.4018667119227,130.07707949100603,1.002475301424543,0.0,0.0,1606.102309946598,1515.3925483296089,1509.398,1614.7544539912185,1515.1375
Therapy C,South,123,129,6,1082.3108882537504,epidemiology_change,0,0.7,164.95429251803338,115.46800476262337,0.0,80.82760333383635,80.6262889407062,1.0024622484596661,0.0,0.0,1056.94412267305,997.1019567986236,1085.6841,1062.6176627198515,1058.0903
Therapy C,West,123,129,6,1236.2469689228965,epidemiology_change,0,0.72,186.9481981871045,130.86373873097318,0.0,94.22189188630068,93.98721682230894,1.0024671132657694,0.0,0.0,1207.268815422579,1138.9734300637654,1240.0316,1213.7572199633819,1205.8839
Therapy D,East,123,129,6,148.1396148371914,limited_supply,1,0.5,164.08611203109638,49.22583360932891,1.1246755373782051,14.924375902858586,14.887204298681226,1.0023201358744545,0.0,0.0,193.79785034524667,140.6550871155444,213.83691,187.05228666861785,213.30867
Therapy D,North,123,129,6,363.1073729711404,epidemiology_change,0,0.65,245.1162908118848,73.53488724356544,1.2244725411997668,27.313246776450065,27.245218658920646,1.0023971018115285,0.0,0.0,333.262530242401,244.6966720204482,351.01764,322.08361828555866,359.28906
Therapy D,South,123,129,6,243.94395393379747,epidemiology_change,0,0.55,164.95429251803338,49.48628775541001,0.9914642225944056,17.772660630414133,17.728394906310672,1.0023467586334553,0.0,0.0,223.7945587073233,164.0475594396964,237.46275,216.2509419879019,238.09444
Therapy D,West,123,129,6,280.6091299779264,epidemiology_change,0,0.6,186.9481981871045,56.08445945613136,1.078252907810606,20.951297060451285,20.89911442136456,1.0023683624523838,0.0,0.0,257.502091121925,188.9881450534776,275.90115,248.85749097385343,270.6095
Therapy A,East,124,130,6,89.70134582153754,epidemiology_change,0,0.55,164.15432506368157,49.24629751910447,1.22,15.519970663145775,15.481315632604483,1.0023263897376158,0.0,0.0,90.67170815156275,98.9232161361674,80.64456,94.25179096865115,95.171036
Therapy A,North,124,130,6,154.77024413711126,epidemiology_change,0,0.74,245.21818929266013,73.56545678779804,1.33,29.09734512327776,29.02487341641547,1.0024029522356226,0.0,0.0,156.73037597029125,172.49350841705774,140.87643,163.23845674334555,151.97287
Therapy A,South,124,130,6,100.75611961926784,epidemiology_change,0,0.6,165.02286646613487,49.50685993984046,1.1,18.268031317801128,18.222531791813257,1.0023505337577903,0.0,0.0,102.05225554451428,112.42349560518966,96.69203,106.31191704350385,106.25872
Therapy A,West,124,130,6,114.64803430785186,epidemiology_change,0,0.65,187.02591532828623,56.10777459848587,1.2,21.152631023629176,21.099946929310065,1.0023694730888428,0.0,0.0,116.15076986566406,128.1046187631234,105.93699,121.0318706433581,115.33229
Therapy B,East,124,130,6,249.48055570505497,epidemiology_change,0,0.72,164.15432506368157,49.24629751910447,0.9046755373782052,24.230250204415547,24.169900795128395,1.002384930510212,0.0,0.0,248.93195537394365,256.13269362917777,213.90515,253.91902574094138,229.25426
Therapy B,North,124,130,6,313.92713435381074,epidemiology_change,0,0.68,245.21818929266013,73.56545678779804,1.194472541199767,29.110994104608093,29.038488402720837,1.0024029946198942,0.0,0.0,314.98431518614086,331.2395043641224,285.99707,322.62760614073557,300.0253
Therapy B,South,124,130,6,201.24419710372183,epidemiology_change,0,0.55,165.02286646613487,49.50685993984046,0.9914642225944056,17.78004898926853,17.735764863246448,1.0023467586334553,0.0,0.0,201.78551151739669,211.7439505296146,179.6224,206.60650861341097,185.11569
Therapy B,West,124,130,6,231.72687696667816,epidemiology_change,0,0.6,187.02591532828623,56.10777459848587,1.078252907810606,20.96000682565564,20.907802493471213,1.0023683624523836,0.0,0.0,232.4836159773116,244.46474406059792,206.61913,238.13231517515385,217.64267
Therapy C,East,124,130,6,1061.965261610521,epidemiology_change,0,0.66,164.15432506368157,114.9080275445771,0.0,75.83929817942088,75.65040797782295,1.0024599889402452,0.0,0.0,1038.5538322897323,975.5801356918856,1064.404,1043.0876242888705,1047.2025
Therapy C,North,124,130,6,1649.891471246044,epidemiology_change,0,0.76,245.21818929266013,171.6527325048621,0.0,130.45607670369517,130.13115446390947,1.0024753014245424,0.0,0.0,1613.4842617476193,1516.061908765154,1514.0498,1620.5802154217902,1512.3652
Therapy C,South,124,130,6,1085.7480970555712,epidemiology_change,0,0.7,165.02286646613487,115.5160065262944,0.0,80.86120456840608,80.65980648589426,1.002462248459666,0.0,0.0,1061.8037851554925,997.541883179174,1080.9077,1066.4539250904277,1057.4784
Therapy C,West,124,130,6,1240.17483121751,epidemiology_change,0,0.72,187.02591532828623,130.91814072980034,0.0,94.26106132545624,94.02628870355676,1.002467113265769,0.0,0.0,1212.8190007133908,1139.4762750704638,1239.3352,1218.1381911186998,1231.9736
Therapy D,East,124,130,6,149.85864176076782,limited_supply,1,0.5,164.15432506368157,49.24629751910447,1.1246755373782051,14.930580187469722,14.893393130504702,1.0023201358744545,0.0,0.0,197.1749635259515,145.4726686265165,214.7044,190.65819059754656,215.085
Therapy D,North,124,130,6,367.2298221906391,epidemiology_change,0,0.65,245.21818929266013,73.56545678779804,1.2244725411997668,27.32460129859278,27.25654490076505,1.0023971018115283,0.0,0.0,338.9054214455876,252.74192902282,354.10114,328.1148871801237,353.47165
Therapy D,South,124,130,6,246.72738455593745,epidemiology_change,0,0.55,165.02286646613487,49.50685993984046,0.9914642225944056,17.78004898926853,17.735764863246448,1.0023467586334553,0.0,0.0,227.60409587767668,169.4629473807546,251.35,220.32005875302045,248.8245
Therapy D,West,124,130,6,283.80157949941656,epidemiology_change,0,0.6,187.02591532828623,56.10777459848587,1.078252907810606,20.96000682565564,20.907802493471213,1.0023683624523836,0.0,0.0,261.87046204388395,195.201418919716,276.45386,253.52435818339265,277.50076
Therapy A,East,125,131,6,89.60416055158858,epidemiology_change,0,0.55,164.22256645343705,49.2667699360311,1.22,15.526422545340203,15.48775144532889,1.002326389737616,0.0,0.0,90.45384194173572,96.81303400570042,87.49756,93.69060605434004,93.315506
Therapy A,North,125,131,6,154.57057061340006,epidemiology_change,0,0.74,245.3201301341467,73.59603904024401,1.33,29.10944132158771,29.036939487161053,1.0024029522356228,0.0,0.0,156.2931202074777,168.6471062705968,146.71518,162.18112199955425,155.83905
Therapy A,South,125,131,6,100.62389389320693,epidemiology_change,0,0.6,165.0914689214446,49.52744067643338,1.1,18.275625609603917,18.230107168787658,1.0023505337577907,0.0,0.0,101.76327792243252,109.90455949510796,94.35349,105.61715485250261,103.39929
